geography_id,condition_id,source_condition_label,numerator_sum,denominator_sum,public_comparator_estimate,public_comparator_measure_id,capture_rate_mean_2022_2024,suppressed_rows,annual_rows,eligible_annual_rows,ineligible_annual_rows,ehr_percent_mean_2022_2024,pooling_method,signed_difference,absolute_difference,discordance_category,discordance_bins,ehr_low_cutpoint,ehr_mid_cutpoint,ehr_high_cutpoint,public_low_cutpoint,public_mid_cutpoint,public_high_cutpoint
17031340300,copd,COPD,67,725,6.4,copd_crudeprev,0.1036,0,3,3,0,9.24137931034,sum_annual_numerators_divided_by_sum_annual_denominators,2.84137931034,2.84137931034,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031340300,hypertension,hypertension,432,725,33.7,bphigh_crudeprev,0.1036,0,3,3,0,59.5862068966,sum_annual_numerators_divided_by_sum_annual_denominators,25.8862068966,25.8862068966,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031340400,hypertension,hypertension,281,559,34.1,bphigh_crudeprev,0.0877,0,3,3,0,50.2683363148,sum_annual_numerators_divided_by_sum_annual_denominators,16.1683363148,16.1683363148,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031340500,copd,COPD,73,766,8.5,copd_crudeprev,0.1055,0,3,3,0,9.53002610966,sum_annual_numerators_divided_by_sum_annual_denominators,1.03002610966,1.03002610966,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031340500,hypertension,hypertension,408,766,39.4,bphigh_crudeprev,0.1055,0,3,3,0,53.2637075718,sum_annual_numerators_divided_by_sum_annual_denominators,13.8637075718,13.8637075718,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031340600,copd,COPD,53,423,13.9,copd_crudeprev,0.0772,0,3,3,0,12.5295508274,sum_annual_numerators_divided_by_sum_annual_denominators,-1.37044917258,1.37044917258,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031340600,hypertension,hypertension,257,423,49.5,bphigh_crudeprev,0.0772,0,3,3,0,60.756501182,sum_annual_numerators_divided_by_sum_annual_denominators,11.256501182,11.256501182,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031350400,copd,COPD,60,778,11.3,copd_crudeprev,0.1532,0,3,3,0,7.71208226221,sum_annual_numerators_divided_by_sum_annual_denominators,-3.58791773779,3.58791773779,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031350400,hypertension,hypertension,424,778,42.3,bphigh_crudeprev,0.1532,0,3,3,0,54.498714653,sum_annual_numerators_divided_by_sum_annual_denominators,12.198714653,12.198714653,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031351000,copd,COPD,77,1622,4.1,copd_crudeprev,0.1334,0,3,3,0,4.74722564735,sum_annual_numerators_divided_by_sum_annual_denominators,0.647225647349,0.647225647349,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031351000,hypertension,hypertension,965,1622,31.4,bphigh_crudeprev,0.1334,0,3,3,0,59.4944512947,sum_annual_numerators_divided_by_sum_annual_denominators,28.0944512947,28.0944512947,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031351100,copd,COPD,50,771,11.3,copd_crudeprev,0.102,0,3,3,0,6.4850843061,sum_annual_numerators_divided_by_sum_annual_denominators,-4.8149156939,4.8149156939,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031351100,hypertension,hypertension,406,771,42.7,bphigh_crudeprev,0.102,0,3,3,0,52.6588845655,sum_annual_numerators_divided_by_sum_annual_denominators,9.9588845655,9.9588845655,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031351400,copd,COPD,107,1049,10.5,copd_crudeprev,0.1845,0,3,3,0,10.2001906578,sum_annual_numerators_divided_by_sum_annual_denominators,-0.299809342231,0.299809342231,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031351400,hypertension,hypertension,611,1049,46.4,bphigh_crudeprev,0.1845,0,3,3,0,58.2459485224,sum_annual_numerators_divided_by_sum_annual_denominators,11.8459485224,11.8459485224,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031351500,hypertension,hypertension,145,230,33.3,bphigh_crudeprev,0.0531,0,3,3,0,63.0434782609,sum_annual_numerators_divided_by_sum_annual_denominators,29.7434782609,29.7434782609,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031360200,copd,COPD,47,792,9.6,copd_crudeprev,0.1331,0,3,3,0,5.93434343434,sum_annual_numerators_divided_by_sum_annual_denominators,-3.66565656566,3.66565656566,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031360200,hypertension,hypertension,426,792,44.6,bphigh_crudeprev,0.1331,0,3,3,0,53.7878787879,sum_annual_numerators_divided_by_sum_annual_denominators,9.18787878788,9.18787878788,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031380100,copd,COPD,100,1121,7.3,copd_crudeprev,0.1772,0,3,3,0,8.92060660125,sum_annual_numerators_divided_by_sum_annual_denominators,1.62060660125,1.62060660125,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031380100,hypertension,hypertension,627,1121,43,bphigh_crudeprev,0.1772,0,3,3,0,55.9322033898,sum_annual_numerators_divided_by_sum_annual_denominators,12.9322033898,12.9322033898,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031380200,copd,COPD,75,956,11.7,copd_crudeprev,0.1549,0,3,3,0,7.84518828452,sum_annual_numerators_divided_by_sum_annual_denominators,-3.85481171548,3.85481171548,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031380200,hypertension,hypertension,623,956,49,bphigh_crudeprev,0.1549,0,3,3,0,65.1673640167,sum_annual_numerators_divided_by_sum_annual_denominators,16.1673640167,16.1673640167,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031380600,copd,COPD,75,1266,8,copd_crudeprev,0.0702,0,3,3,0,5.92417061611,sum_annual_numerators_divided_by_sum_annual_denominators,-2.07582938389,2.07582938389,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031380600,hypertension,hypertension,606,1266,41,bphigh_crudeprev,0.0702,0,3,3,0,47.8672985782,sum_annual_numerators_divided_by_sum_annual_denominators,6.8672985782,6.8672985782,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031381200,copd,COPD,39,835,5.5,copd_crudeprev,0.1341,0,3,3,0,4.67065868263,sum_annual_numerators_divided_by_sum_annual_denominators,-0.829341317365,0.829341317365,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031381200,hypertension,hypertension,463,835,37.3,bphigh_crudeprev,0.1341,0,3,3,0,55.4491017964,sum_annual_numerators_divided_by_sum_annual_denominators,18.1491017964,18.1491017964,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031381400,hypertension,hypertension,358,723,38.4,bphigh_crudeprev,0.1359,0,3,3,0,49.5159059474,sum_annual_numerators_divided_by_sum_annual_denominators,11.1159059474,11.1159059474,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031381500,copd,COPD,36,383,12.5,copd_crudeprev,0.154,0,3,3,0,9.39947780679,sum_annual_numerators_divided_by_sum_annual_denominators,-3.10052219321,3.10052219321,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031381500,hypertension,hypertension,238,383,49.7,bphigh_crudeprev,0.154,0,3,3,0,62.1409921671,sum_annual_numerators_divided_by_sum_annual_denominators,12.4409921671,12.4409921671,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031381800,copd,COPD,49,549,4.8,copd_crudeprev,0.1189,0,3,3,0,8.92531876138,sum_annual_numerators_divided_by_sum_annual_denominators,4.12531876138,4.12531876138,ehr_high_public_not_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031381800,hypertension,hypertension,308,549,36,bphigh_crudeprev,0.1189,0,3,3,0,56.102003643,sum_annual_numerators_divided_by_sum_annual_denominators,20.102003643,20.102003643,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031381900,copd,COPD,52,633,6.5,copd_crudeprev,0.1273,0,3,3,0,8.21484992101,sum_annual_numerators_divided_by_sum_annual_denominators,1.71484992101,1.71484992101,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031381900,hypertension,hypertension,354,633,40.5,bphigh_crudeprev,0.1273,0,3,3,0,55.9241706161,sum_annual_numerators_divided_by_sum_annual_denominators,15.4241706161,15.4241706161,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031390100,hypertension,hypertension,366,758,34.8,bphigh_crudeprev,0.1237,0,3,3,0,48.2849604222,sum_annual_numerators_divided_by_sum_annual_denominators,13.4849604222,13.4849604222,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031390200,hypertension,hypertension,457,912,33.1,bphigh_crudeprev,0.1188,0,3,3,0,50.1096491228,sum_annual_numerators_divided_by_sum_annual_denominators,17.0096491228,17.0096491228,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031390300,copd,COPD,91,1144,9.2,copd_crudeprev,0.1417,0,3,3,0,7.95454545455,sum_annual_numerators_divided_by_sum_annual_denominators,-1.24545454545,1.24545454545,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031390300,hypertension,hypertension,619,1144,45.3,bphigh_crudeprev,0.1417,0,3,3,0,54.1083916084,sum_annual_numerators_divided_by_sum_annual_denominators,8.80839160839,8.80839160839,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031390400,copd,COPD,114,1184,9,copd_crudeprev,0.1435,0,3,3,0,9.62837837838,sum_annual_numerators_divided_by_sum_annual_denominators,0.628378378378,0.628378378378,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031390400,hypertension,hypertension,644,1184,45.9,bphigh_crudeprev,0.1435,0,3,3,0,54.3918918919,sum_annual_numerators_divided_by_sum_annual_denominators,8.49189189189,8.49189189189,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031390500,hypertension,hypertension,265,606,30.9,bphigh_crudeprev,0.0829,0,3,3,0,43.7293729373,sum_annual_numerators_divided_by_sum_annual_denominators,12.8293729373,12.8293729373,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031390600,copd,COPD,32,847,5.2,copd_crudeprev,0.1134,0,3,3,0,3.77804014168,sum_annual_numerators_divided_by_sum_annual_denominators,-1.42195985832,1.42195985832,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031390600,hypertension,hypertension,406,847,34,bphigh_crudeprev,0.1134,0,3,3,0,47.9338842975,sum_annual_numerators_divided_by_sum_annual_denominators,13.9338842975,13.9338842975,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031400300,copd,COPD,43,599,5.6,copd_crudeprev,0.1415,0,3,3,0,7.17863105175,sum_annual_numerators_divided_by_sum_annual_denominators,1.57863105175,1.57863105175,ehr_high_public_not_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031400300,hypertension,hypertension,308,599,36.4,bphigh_crudeprev,0.1415,0,3,3,0,51.4190317195,sum_annual_numerators_divided_by_sum_annual_denominators,15.0190317195,15.0190317195,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031400400,copd,COPD,59,947,7.4,copd_crudeprev,0.1507,0,3,3,0,6.23020063358,sum_annual_numerators_divided_by_sum_annual_denominators,-1.16979936642,1.16979936642,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031400400,hypertension,hypertension,497,947,38.4,bphigh_crudeprev,0.1507,0,3,3,0,52.4815205913,sum_annual_numerators_divided_by_sum_annual_denominators,14.0815205913,14.0815205913,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031400500,copd,COPD,58,858,8.8,copd_crudeprev,0.0921,0,3,3,0,6.75990675991,sum_annual_numerators_divided_by_sum_annual_denominators,-2.04009324009,2.04009324009,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031400500,hypertension,hypertension,431,858,41.7,bphigh_crudeprev,0.0921,0,3,3,0,50.2331002331,sum_annual_numerators_divided_by_sum_annual_denominators,8.5331002331,8.5331002331,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031400800,copd,COPD,119,1153,14.9,copd_crudeprev,0.1139,0,3,3,0,10.3209019948,sum_annual_numerators_divided_by_sum_annual_denominators,-4.5790980052,4.5790980052,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031400800,hypertension,hypertension,630,1153,49,bphigh_crudeprev,0.1139,0,3,3,0,54.6400693842,sum_annual_numerators_divided_by_sum_annual_denominators,5.64006938422,5.64006938422,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031410200,hypertension,hypertension,126,268,19.1,bphigh_crudeprev,0.0427,0,3,3,0,47.0149253731,sum_annual_numerators_divided_by_sum_annual_denominators,27.9149253731,27.9149253731,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031410500,copd,COPD,49,832,4.6,copd_crudeprev,0.064,0,3,3,0,5.88942307692,sum_annual_numerators_divided_by_sum_annual_denominators,1.28942307692,1.28942307692,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031410500,hypertension,hypertension,431,832,27.4,bphigh_crudeprev,0.064,0,3,3,0,51.8028846154,sum_annual_numerators_divided_by_sum_annual_denominators,24.4028846154,24.4028846154,ehr_high_public_not_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031410600,copd,COPD,37,632,5,copd_crudeprev,0.0574,0,3,3,0,5.85443037975,sum_annual_numerators_divided_by_sum_annual_denominators,0.854430379747,0.854430379747,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031410600,hypertension,hypertension,306,632,26.1,bphigh_crudeprev,0.0574,0,3,3,0,48.417721519,sum_annual_numerators_divided_by_sum_annual_denominators,22.317721519,22.317721519,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031410700,hypertension,hypertension,240,522,24,bphigh_crudeprev,0.0439,0,3,3,0,45.9770114943,sum_annual_numerators_divided_by_sum_annual_denominators,21.9770114943,21.9770114943,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031410800,copd,COPD,56,922,3.2,copd_crudeprev,0.0715,0,3,3,0,6.0737527115,sum_annual_numerators_divided_by_sum_annual_denominators,2.8737527115,2.8737527115,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031410800,hypertension,hypertension,472,922,24.8,bphigh_crudeprev,0.0715,0,3,3,0,51.1930585683,sum_annual_numerators_divided_by_sum_annual_denominators,26.3930585683,26.3930585683,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031411100,hypertension,hypertension,207,502,20.5,bphigh_crudeprev,0.0473,0,3,3,0,41.235059761,sum_annual_numerators_divided_by_sum_annual_denominators,20.735059761,20.735059761,concordant_low,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031411200,hypertension,hypertension,217,488,25.1,bphigh_crudeprev,0.0636,0,3,3,0,44.4672131148,sum_annual_numerators_divided_by_sum_annual_denominators,19.3672131148,19.3672131148,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031420100,copd,COPD,42,691,9.9,copd_crudeprev,0.1414,0,3,3,0,6.07814761216,sum_annual_numerators_divided_by_sum_annual_denominators,-3.82185238784,3.82185238784,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031420100,hypertension,hypertension,378,691,47.3,bphigh_crudeprev,0.1414,0,3,3,0,54.7033285094,sum_annual_numerators_divided_by_sum_annual_denominators,7.40332850941,7.40332850941,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031420200,copd,COPD,45,507,7.8,copd_crudeprev,0.0602,0,3,3,0,8.87573964497,sum_annual_numerators_divided_by_sum_annual_denominators,1.07573964497,1.07573964497,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031420200,hypertension,hypertension,229,507,40.3,bphigh_crudeprev,0.0602,0,3,3,0,45.16765286,sum_annual_numerators_divided_by_sum_annual_denominators,4.86765285996,4.86765285996,public_high_ehr_not_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031420300,hypertension,hypertension,228,508,21.8,bphigh_crudeprev,0.0452,0,3,3,0,44.8818897638,sum_annual_numerators_divided_by_sum_annual_denominators,23.0818897638,23.0818897638,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031420400,copd,COPD,42,708,7.6,copd_crudeprev,0.1201,0,3,3,0,5.93220338983,sum_annual_numerators_divided_by_sum_annual_denominators,-1.66779661017,1.66779661017,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031420400,hypertension,hypertension,424,708,37,bphigh_crudeprev,0.1201,0,3,3,0,59.8870056497,sum_annual_numerators_divided_by_sum_annual_denominators,22.8870056497,22.8870056497,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031420500,copd,COPD,61,951,13.5,copd_crudeprev,0.1475,0,3,3,0,6.41430073607,sum_annual_numerators_divided_by_sum_annual_denominators,-7.08569926393,7.08569926393,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031420500,hypertension,hypertension,452,951,49.7,bphigh_crudeprev,0.1475,0,3,3,0,47.5289169295,sum_annual_numerators_divided_by_sum_annual_denominators,-2.17108307045,2.17108307045,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031420600,copd,COPD,76,964,9.6,copd_crudeprev,0.1183,0,3,3,0,7.88381742739,sum_annual_numerators_divided_by_sum_annual_denominators,-1.71618257261,1.71618257261,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031420600,hypertension,hypertension,507,964,42.4,bphigh_crudeprev,0.1183,0,3,3,0,52.5933609959,sum_annual_numerators_divided_by_sum_annual_denominators,10.1933609959,10.1933609959,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031420700,copd,COPD,110,1421,12.2,copd_crudeprev,0.2091,0,3,3,0,7.74102744546,sum_annual_numerators_divided_by_sum_annual_denominators,-4.45897255454,4.45897255454,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031420700,hypertension,hypertension,793,1421,46.1,bphigh_crudeprev,0.2091,0,3,3,0,55.8057705841,sum_annual_numerators_divided_by_sum_annual_denominators,9.7057705841,9.7057705841,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031420800,copd,COPD,56,1051,6.5,copd_crudeprev,0.1584,0,3,3,0,5.32825880114,sum_annual_numerators_divided_by_sum_annual_denominators,-1.17174119886,1.17174119886,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031420800,hypertension,hypertension,525,1051,37.4,bphigh_crudeprev,0.1584,0,3,3,0,49.9524262607,sum_annual_numerators_divided_by_sum_annual_denominators,12.5524262607,12.5524262607,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031421200,copd,COPD,49,617,14.5,copd_crudeprev,0.1093,0,3,3,0,7.94165316045,sum_annual_numerators_divided_by_sum_annual_denominators,-6.55834683955,6.55834683955,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031421200,hypertension,hypertension,338,617,54.1,bphigh_crudeprev,0.1093,0,3,3,0,54.7811993517,sum_annual_numerators_divided_by_sum_annual_denominators,0.681199351702,0.681199351702,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031430101,copd,COPD,91,1525,9.7,copd_crudeprev,0.1252,0,3,3,0,5.96721311475,sum_annual_numerators_divided_by_sum_annual_denominators,-3.73278688525,3.73278688525,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031430101,hypertension,hypertension,840,1525,44.3,bphigh_crudeprev,0.1252,0,3,3,0,55.0819672131,sum_annual_numerators_divided_by_sum_annual_denominators,10.7819672131,10.7819672131,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031430200,copd,COPD,116,1923,9,copd_crudeprev,0.1165,0,3,3,0,6.03224128965,sum_annual_numerators_divided_by_sum_annual_denominators,-2.96775871035,2.96775871035,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031430200,hypertension,hypertension,1074,1923,44.8,bphigh_crudeprev,0.1165,0,3,3,0,55.8502340094,sum_annual_numerators_divided_by_sum_annual_denominators,11.0502340094,11.0502340094,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031430300,copd,COPD,38,887,7.4,copd_crudeprev,0.1025,0,3,3,0,4.28410372041,sum_annual_numerators_divided_by_sum_annual_denominators,-3.11589627959,3.11589627959,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031430300,hypertension,hypertension,437,887,39.6,bphigh_crudeprev,0.1025,0,3,3,0,49.2671927847,sum_annual_numerators_divided_by_sum_annual_denominators,9.66719278467,9.66719278467,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031430400,copd,COPD,79,994,7.7,copd_crudeprev,0.1003,0,3,3,0,7.9476861167,sum_annual_numerators_divided_by_sum_annual_denominators,0.2476861167,0.2476861167,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031430400,hypertension,hypertension,544,994,43.7,bphigh_crudeprev,0.1003,0,3,3,0,54.7283702213,sum_annual_numerators_divided_by_sum_annual_denominators,11.0283702213,11.0283702213,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031430500,copd,COPD,115,1301,9.1,copd_crudeprev,0.1058,0,3,3,0,8.83935434281,sum_annual_numerators_divided_by_sum_annual_denominators,-0.260645657187,0.260645657187,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031430500,hypertension,hypertension,722,1301,43.1,bphigh_crudeprev,0.1058,0,3,3,0,55.4957724827,sum_annual_numerators_divided_by_sum_annual_denominators,12.3957724827,12.3957724827,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031430600,copd,COPD,63,1045,8,copd_crudeprev,0.1611,0,3,3,0,6.02870813397,sum_annual_numerators_divided_by_sum_annual_denominators,-1.97129186603,1.97129186603,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031430600,hypertension,hypertension,675,1045,44.1,bphigh_crudeprev,0.1611,0,3,3,0,64.5933014354,sum_annual_numerators_divided_by_sum_annual_denominators,20.4933014354,20.4933014354,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031430700,copd,COPD,50,732,6.8,copd_crudeprev,0.0957,0,3,3,0,6.8306010929,sum_annual_numerators_divided_by_sum_annual_denominators,0.0306010928962,0.0306010928962,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031430700,hypertension,hypertension,418,732,41.3,bphigh_crudeprev,0.0957,0,3,3,0,57.1038251366,sum_annual_numerators_divided_by_sum_annual_denominators,15.8038251366,15.8038251366,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031430800,copd,COPD,37,766,6.8,copd_crudeprev,0.1339,0,3,3,0,4.83028720627,sum_annual_numerators_divided_by_sum_annual_denominators,-1.96971279373,1.96971279373,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031430800,hypertension,hypertension,430,766,43,bphigh_crudeprev,0.1339,0,3,3,0,56.135770235,sum_annual_numerators_divided_by_sum_annual_denominators,13.135770235,13.135770235,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031430900,copd,COPD,39,621,8.9,copd_crudeprev,0.1272,0,3,3,0,6.28019323671,sum_annual_numerators_divided_by_sum_annual_denominators,-2.61980676329,2.61980676329,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031430900,hypertension,hypertension,340,621,46.1,bphigh_crudeprev,0.1272,0,3,3,0,54.7504025765,sum_annual_numerators_divided_by_sum_annual_denominators,8.65040257649,8.65040257649,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031431200,copd,COPD,62,1190,5.6,copd_crudeprev,0.1476,0,3,3,0,5.21008403361,sum_annual_numerators_divided_by_sum_annual_denominators,-0.389915966387,0.389915966387,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031431200,hypertension,hypertension,715,1190,41.2,bphigh_crudeprev,0.1476,0,3,3,0,60.0840336134,sum_annual_numerators_divided_by_sum_annual_denominators,18.8840336134,18.8840336134,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031431301,copd,COPD,78,967,11.8,copd_crudeprev,0.0794,0,3,3,0,8.06618407446,sum_annual_numerators_divided_by_sum_annual_denominators,-3.73381592554,3.73381592554,concordant_high,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031431301,hypertension,hypertension,526,967,45.3,bphigh_crudeprev,0.0794,0,3,3,0,54.3950361944,sum_annual_numerators_divided_by_sum_annual_denominators,9.09503619442,9.09503619442,concordant_high,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
17031431302,copd,COPD,76,1348,10.3,copd_crudeprev,0.1022,0,3,3,0,5.63798219585,sum_annual_numerators_divided_by_sum_annual_denominators,-4.66201780415,4.66201780415,intermediate,tertile,4.28240740741,5.50351562789,6.59574468085,5.1,6.4,7.9
17031431302,hypertension,hypertension,657,1348,43.9,bphigh_crudeprev,0.1022,0,3,3,0,48.7388724036,sum_annual_numerators_divided_by_sum_annual_denominators,4.83887240356,4.83887240356,intermediate,tertile,41.6381847783,46.0855528652,51.2837372821,26.1,28.9,35.6666666667
