analysis_id,analysis_name,condition_id,period,statistic_family,geography_id,statistic,p_raw,p_adjusted,fdr_family,cluster_label,raw_significant_05,significant_fdr_05,weights_checksum,seed,permutations,permutation_method,denominator,diagnostic_status,sensitivity_status,source_artifact,results_authorized
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,61,0.753280206924,0.4346,0.567189830508,hypertension|2022-2024 pooled|getis_ord_gi_star,high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,62,-1.29526141649,0.2573,0.430697826087,hypertension|2022-2024 pooled|getis_ord_gi_star,low,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,63,-0.299815921856,0.8908,0.902521052632,hypertension|2022-2024 pooled|getis_ord_gi_star,low,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,64,-0.933498006466,0.4025,0.552914035088,hypertension|2022-2024 pooled|getis_ord_gi_star,low,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,65,-0.665858923464,0.5921,0.677939705882,hypertension|2022-2024 pooled|getis_ord_gi_star,low,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,66,0.84516662691,0.4073,0.552914035088,hypertension|2022-2024 pooled|getis_ord_gi_star,high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,67,1.25170462042,0.3546,0.525080769231,hypertension|2022-2024 pooled|getis_ord_gi_star,high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,68,2.36364839762,0.0299,0.0793896551724,hypertension|2022-2024 pooled|getis_ord_gi_star,high,True,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,69,3.08588418625,0.0022,0.0112933333333,hypertension|2022-2024 pooled|getis_ord_gi_star,high,True,True,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,70,0.809243303941,0.5121,0.6259,hypertension|2022-2024 pooled|getis_ord_gi_star,high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,71,3.03905691897,0.0051,0.0218166666667,hypertension|2022-2024 pooled|getis_ord_gi_star,high,True,True,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,72,1.82465910903,0.0661,0.14542,hypertension|2022-2024 pooled|getis_ord_gi_star,high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,73,2.29991292659,0.0383,0.0951322580645,hypertension|2022-2024 pooled|getis_ord_gi_star,high,True,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,74,0.873234547497,0.3495,0.525080769231,hypertension|2022-2024 pooled|getis_ord_gi_star,high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,75,2.17020246161,0.0551,0.132584375,hypertension|2022-2024 pooled|getis_ord_gi_star,high,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,76,-0.346747615284,0.5943,0.677939705882,hypertension|2022-2024 pooled|getis_ord_gi_star,low,False,False,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
A7,Local spatial structure,hypertension,2022-2024 pooled,getis_ord_gi_star,77,-2.76600732871,0.0035,0.01684375,hypertension|2022-2024 pooled|getis_ord_gi_star,low,True,True,f1a9b8ade1bf4ed1258b54f97dd78a8c710dc51cc03350053c99df59b2de7922,20260715,9999,conditional_focal_value_fixed_two_sided_centered,77,eligible_local_cluster_diagnostic,queen_weights_primary,direct_chm_spatial_frame,False
